population,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag
projection_control,273.34530249065045,74.27935514496514,586.064779520445,102.32724834961222,20.35189541377724,3.289574794840568
signal,37.17540319501743,-67.90436266772213,340.2062434738901,-87.33089508506858,-11.455066636422679,4.5420141654133
field_control,193.80221652600582,-34.9650720034201,340.2062434738901,23.085371418272747,-95.09562509602344,3.9046465596478477
projection_control,25.572560055840764,-73.00949736612314,46.296739733892935,9.628091191023874,6.894076907206949,8.456111435741606
signal,62.10859570069034,-51.62353092637747,261.00593995164985,-55.301723408073435,-34.77531313185708,5.477467995659776
field_control,241.90421057816832,-8.465867877226993,261.0059399516499,-56.02095906941026,51.277400248704566,5.360126065404158
projection_control,183.80907268544152,-17.705059042114737,491.1345251579269,-55.17228639216007,93.50360358210244,3.281737895532355
signal,204.47074703378894,-18.800787193264558,117.52810068761062,30.116729137162373,-6.689078494605708,6.423001971243752
field_control,35.806175082788336,61.51737551993214,117.52810068761062,-16.15069291263337,-18.80983459663332,7.19399464754999
projection_control,8.534791312026618,-27.35514588131085,318.16442181084443,61.924428950693716,31.047725826467197,4.636348904679112
signal,106.68874086478382,37.241173758398396,254.8354618767445,-18.98979638517062,26.746582299419412,4.469163098408885
field_control,137.0073388961185,-8.214089554493176,254.83546187674452,5.404690870605345,29.605578207548838,4.547821965576164
projection_control,61.455010792492864,40.68927088708982,232.56696781185695,6.108203533743226,-0.47726191304642357,5.366339207483312
signal,337.79366231447375,8.285008565007976,791.0085868373576,-122.35965653871486,-53.78634531763511,1.908571959602241
field_control,276.9764927267421,-16.455151352795905,791.0085868373576,208.20009264756257,-30.545715485859787,2.8966086921014913
projection_control,208.04080056987178,-31.397988132392612,478.6388680809401,-107.99758489827269,-59.73694380643092,3.4727898643757893
signal,294.7464826142583,1.4517698064910367,333.17441111796467,12.77897967867861,-14.906971069750123,4.34150136364091
field_control,254.4879654356365,-6.8301636624393645,333.17441111796467,-2.600777997797729,-31.37289119808239,4.672057301139637
projection_control,65.4403921982503,43.72586632232604,589.3693463917971,-58.461662603030874,4.658816364623335,3.110894570676478
signal,354.08419434491867,-24.394836268312005,314.3762278437659,-65.93140741699607,10.237456403610741,4.313802129932616
field_control,14.450179739547666,2.2296855744371884,314.3762278437659,-44.25633129138217,34.8301107054307,4.041818501554808
projection_control,5.973293027735238,-23.286775303977056,2192.2085737412935,113.39266645122383,-499.7358014493839,0.77212479314517
signal,93.48150202214903,59.712708802634594,439.1665285279577,-56.937359660186225,80.02680911849394,3.8492119875265036
field_control,196.77393485900802,15.306512737643876,439.1665285279577,9.90454281460955,-19.40120066289581,3.669773577926894
projection_control,11.427755534275903,-7.255754169698935,92.85502190591409,13.444079622404782,-1.9600055881891483,7.064737857497898
signal,349.1005078072717,-11.886282985608707,237.820411494863,-44.385665398484754,-2.6748061573193316,5.158533670481199
field_control,31.780149468627396,36.96919865503688,237.820411494863,18.19794352346997,-6.73781594316256,4.944705252236012
projection_control,30.637255003122725,-17.777016629057133,479.064942722754,115.37083221295201,-33.416158761367335,3.7317797076635952
signal,155.24419312496084,-55.67115279210302,107.58374692994516,14.453564181970346,-23.219298729335843,6.360301616863809
field_control,358.5083145041384,-5.49711252532923,107.58374692994516,10.321314608021668,-4.514105469035751,7.065665290436198
projection_control,295.8591407707293,43.15678615875074,102.39964338320613,4.089849201434894,-14.74416362089411,6.904563577934807
signal,125.10676631295166,13.54052351241018,115.01886603847169,0.5709391066622708,3.320440647162878,6.151689443109178
field_control,323.02677187198606,39.41715650704858,115.01886603847169,15.72989604189489,18.034049206497908,6.327520786682095
projection_control,52.71705237701381,-43.71570121684524,562.6015714262028,-72.93006962198068,70.96418862085723,3.348823439205453
signal,18.125829708967167,-50.56297219452061,418.5676603067655,-100.14482735836171,9.758416723313948,3.9799516195639737
field_control,7.589037754273307,3.867038371367631,418.56766030676556,26.406320181410532,-44.47717027863256,3.8615098597623003
projection_control,138.45998735235653,21.911859627147585,738.1525330354352,48.642916569039144,21.39875149505464,2.787959812504118
signal,18.995492829456946,-18.032337314400365,904.4886013436433,-215.11377890423873,-19.259868546694925,2.258613159858327
field_control,309.1138484049471,-18.846809394318043,904.4886013436433,0.7436726296616999,-60.609357198486514,2.0122041582574544
projection_control,91.92109455476789,-1.6044349192848155,426.2100173999117,49.97419146432093,35.53543873461067,3.981950473503832
signal,249.1240521407957,0.8493767230634108,50.584761689476814,10.702748632335329,-2.129217237880383,8.352156058867537
field_control,330.9946562010267,18.415254532963758,50.584761689476814,-3.528844145973752,-18.15777410816303,8.621903813393047
projection_control,30.06896928480676,-25.36814838109256,200.60059570511712,45.357272699025366,0.32840920927190514,5.609328789396818
signal,164.85443799625003,48.455862206170714,176.2412244052243,31.520188624352144,20.97892370477799,5.272319417767821
field_control,127.27736012284383,25.813582077843787,176.2412244052243,-16.06234411863318,19.47429231600198,5.704424883801133
projection_control,318.45127976266093,-50.36592398872463,303.7654477495759,51.376205701068905,0.6142788996178117,4.241196238573557
signal,81.54778537299805,-0.7395279534075,867.0657927535167,-146.03149152893127,-36.8793096025412,2.451157114368276
field_control,259.02059581719567,6.666957237996007,867.0657927535167,-21.172091638108576,-27.990497918974576,2.1491660243566604
projection_control,265.94033426156386,81.21887363352299,198.02767851798114,44.768628456088656,-18.900100931355727,5.290409384227174
signal,221.02931027708374,23.860896753067134,118.86686572623532,31.771911796903357,-5.730814285544424,7.0062658065846275
field_control,159.15734863480043,-62.47013798472756,118.86686572623532,-6.256495982324041,-40.249346588956556,6.560706970267821
projection_control,302.72713574504655,15.831114533733382,237.20363512195206,20.572483523734494,-10.155892792347576,4.477459685585174
signal,91.02892257004002,80.27629582485119,156.0246924689703,-20.991503358226225,32.97536169023874,6.117428055857503
field_control,235.88369444748383,-41.317740449863706,156.0246924689703,-17.913745856809783,-24.538810676993247,6.6448461736438595
projection_control,265.47339087744376,-25.82512441040687,48.21769305204656,-3.895713318666321,-6.835280228135209,8.361269456300382
signal,207.9474315639921,-47.47832940801308,370.3852580837298,96.14613070589779,-19.126133807620903,3.9024893690809246
field_control,122.51426554734891,-25.42977784809473,370.3852580837298,75.92477010105456,-20.501863502321225,4.031661645414627
projection_control,266.0641113381741,-26.09911769092863,530.8135145914827,-12.512308332625128,-84.77025390001012,3.4242905465251017
signal,129.31514891376852,-26.778139257524582,323.85004288536214,10.289881441117206,-53.659006193902016,4.46164585516775
field_control,116.12132518797661,-25.76930995406477,323.8500428853622,68.47758506076843,42.809787721435285,4.135978640011268
projection_control,30.28595841337782,31.587738757020492,287.5489619524316,-69.54790877233688,-5.785150982636763,4.700645488019381
signal,296.47880158025487,-12.172042968308597,459.642211425002,14.882539996145598,2.0431206120482694,3.2780662484502976
field_control,152.79619998872843,20.294254511613786,459.642211425002,35.93629741160324,12.217618560623013,3.8629305434771926
projection_control,271.8481022802705,62.548724607207845,1243.0355881190253,21.449102278311415,280.24015034939146,0.8791910207383037
signal,295.45061787604055,-8.99473144924171,1218.042372552014,28.762493605569183,-7.161627210881669,1.8890762314299236
field_control,52.40439311490041,-74.42987956691724,1218.042372552014,-302.82707971524695,-4.981242097889335,1.5286306164513994
projection_control,244.66794566225167,-55.22729039135387,1011.6416097114713,109.30658972853236,-65.21510550834884,1.6668789353610622
signal,171.84614332406446,-10.250832851351174,517.7754353905725,98.417984731264,-39.328072921456645,3.453846087703392
field_control,299.21002719673777,30.75469814826392,517.7754353905725,-16.775309868824532,-82.34202957335916,3.0047226080845886
projection_control,46.8290411384209,48.87718115416151,93.19592597931721,-3.132000574133057,17.81895971249572,6.821582959065417
signal,126.2948793606056,54.609319166887744,198.5233650278777,3.2545706662812357,34.59964500868556,4.980494786456584
field_control,125.53124233018919,-27.989844156655757,198.5233650278777,5.191231016943013,32.5182761767591,6.180390760543293
projection_control,58.09224901981792,-10.651313472369454,422.2149129847595,-6.56596972690788,-101.03257007297542,3.5337418012471824
signal,130.52152676127403,25.3448410392006,2957.5157686317793,100.4724140717596,166.3071515998517,-0.4448376523362624
field_control,144.05383940610426,-22.33097627483562,2957.5157686317793,379.84714836425485,-345.49430744065944,-0.4603790278791519
projection_control,358.427199419598,24.542107193112507,484.26316449724334,2.0975438416476604,73.12004638264246,3.7969887667196436
signal,290.05722924055846,12.463077677558903,519.4694874559283,36.451509952418306,-49.60039112325774,3.5611902375763007
field_control,321.85966057277204,3.1998938886223907,519.4694874559283,13.097929164173092,68.95992310151645,3.308838948317626
projection_control,145.95221705009578,-79.0892030999245,1038.5261938331198,191.89627581626175,-203.96727744765138,1.4661630042150786
signal,118.14461380714033,-22.41141492547465,460.34211340778336,-11.756479930462312,-60.450401551730565,3.584682177668977
field_control,178.78457306274169,-34.62123644301774,460.34211340778336,129.17267748419025,-22.768331189700167,3.732547069534063
projection_control,123.08590011797652,-61.9939654004565,1022.1711338275863,-104.42954030908027,-146.1143917263131,1.9184343902086702
signal,75.26137453446457,40.35944954339642,358.077529995736,-63.889323124728705,30.989269489791976,4.147345938003526
field_control,195.93140736631062,50.259032417372566,358.077529995736,-45.31654661913966,21.561285388711543,4.74914968519823
projection_control,326.8866763517984,-28.745272857873307,265.19932536128545,-21.232108758390645,-26.56865707719043,4.833607740973117
signal,30.48780307511046,65.52208136494376,119.6582513654904,-31.232434189892192,-5.207531250455222,6.242966078092906
field_control,344.3393249197555,-56.023047281001276,119.6582513654904,-20.679313840836965,-21.696666412274535,6.106363142251389
projection_control,309.52608293219237,54.92897634718995,524.2531802766432,81.25985783883658,57.00917685660931,3.0519674067018405
signal,168.00952351838703,39.97075834291338,506.86562987936793,93.45153769636725,43.95478964626867,3.645498080684215
field_control,319.22149793219614,-6.386528673030388,506.865629879368,-53.172833783012415,-14.909533117017615,3.55833153938588
projection_control,44.38216054762087,-48.09612667708646,757.7896231673556,-168.06299244724826,93.12507731952421,2.414524817155328
signal,173.56755561114306,-85.46541293105213,506.28169774774204,98.4181689121195,-82.27094881158398,3.2834981010931563
field_control,61.00801519983822,44.33437455027042,506.28169774774204,-67.99105156578968,26.46312020674233,4.104220509636986
projection_control,33.249790120096264,11.344924727387413,203.09873689719493,-40.05463403436606,-6.320429351359807,5.410015207543987
signal,302.72713574504655,15.831114533733382,237.20363512195206,-0.9469042939012146,-26.863721753951914,4.477459685585174
field_control,170.35741077051782,13.396459317552596,237.203635121952,-19.425194970927762,42.31673801168238,5.163011902908578
projection_control,202.82701121418748,-56.777509112329284,216.77271195250793,-14.977872118210792,52.7441796283116,5.091336910854349
signal,79.64593072058302,-63.861172513871686,417.5336050422356,-74.19215840906047,-73.54409252441724,3.785165612490294
field_control,349.66664187427637,-24.54079071519881,417.53360504223554,8.994900420015346,70.66882485709509,3.5259426299003684
projection_control,27.64909739319175,-49.36583905674028,710.3618781022617,140.89840060566385,-130.69799054874716,2.281289423529617
signal,137.15685852062396,-28.998423796892734,653.1406225197736,38.813195296628045,-105.16675565554095,3.219311435481967
field_control,134.05186736229697,-9.118656877989048,653.1406225197737,-170.16222254858863,32.91401680512504,2.739447464922665
projection_control,130.1053604641871,-4.136752860621394,388.33616084994344,11.784458411468426,-19.1844772152293,3.720262595109386
signal,291.02606600172874,-61.75724709391238,417.3676547835677,22.40953288451127,85.3396755935788,3.7813272209224347
field_control,133.76631906583202,24.41788997985532,417.3676547835677,15.193446510479612,-43.04790574413803,3.959470813829456
projection_control,167.87151221046125,18.584798782572676,331.92735219642475,-32.642361764665225,1.3090392297032636,4.103703394439917
signal,296.5044998696304,11.981210420856703,820.6498723611667,19.29408084565055,-84.08483833947658,2.950605964108739
field_control,70.21088344409557,71.17729631812816,820.6498723611667,-107.1951255741094,30.136172443097887,2.8284516432636417
projection_control,298.3150462025841,-2.647995372660371,513.5707260080436,-8.09782611649899,12.754604317506665,3.874184850705566
signal,138.45998735235653,21.911859627147585,738.1525330354352,43.08410637291614,34.590467366377155,2.787959812504118
field_control,41.15632108288507,51.83898038066825,738.1525330354352,-28.618312264942833,154.09975463662687,2.5574686746147446
projection_control,211.80679955393518,-2.803336036793571,339.40056601847124,19.264728019152418,-57.392329734591385,4.40302651319361
signal,165.2846483832051,-50.44599754319319,384.338764312699,67.83972732297053,-67.96658782345975,4.178056501146675
field_control,266.5097246721534,-18.368926575232766,384.338764312699,-1.559793336249024,30.865361046103075,4.324424591692295
projection_control,283.4539049337383,-36.68218233446739,498.00784001707035,18.307766338431488,52.81279281681518,3.293396136925157
signal,109.18292070574185,-13.433830017870626,443.3149591609795,-23.34173794769005,-45.271867282816395,3.7279185886157675
field_control,277.2109687325459,85.13396649128963,443.31495916097964,70.43665343415057,-64.91572048577073,3.335827420276983
projection_control,163.715163318958,-55.365988131868676,213.9134611344116,23.94468359824812,11.547418616695433,5.9173540101801505
signal,335.7197562309523,-5.021352045670467,123.62103197458916,-18.572196376690737,-3.0194721106165554,6.5190523141064975
field_control,348.84466686108,-83.21218815461725,123.62103197458914,24.132214124606765,-18.992634096702947,6.106422665557269
projection_control,249.82185258365644,-4.611509392871315,653.6568720117601,125.41294209475963,37.043733478743306,2.864620389266214
signal,42.711755666968905,-15.182472546954427,491.76721296433766,-126.80917909341547,-24.68839653624874,3.4621750587330227
field_control,278.43055592593066,-70.86353854538942,491.76721296433766,126.36145779819533,-47.10122256012179,3.396361942663389
projection_control,317.9784965134406,-79.83929254455327,201.71983674752656,46.458866269825855,11.51976063035948,5.450391830540757
signal,336.1497922805292,-49.28380611449165,330.4852711233898,-45.47526568705067,46.93739783961651,4.31355863803814
field_control,87.60689785209554,40.366988820221806,330.4852711233898,-33.6127279325622,43.667872171025124,4.835648072224877
projection_control,313.44085228518634,-41.919836823502145,231.37887164448517,-25.503628191512668,1.7834248382506357,4.696970002874588
signal,246.19192266072355,-9.329065419251972,298.9491911767179,65.62074849942098,-7.484171202965411,4.781273234867958
field_control,14.441968183865558,-36.94690091939026,298.9491911767179,-51.612570061931,-27.19690438630256,4.642675478101944
projection_control,109.18292070574185,-13.433830017870626,443.3149591609795,-1.6642815494663603,49.83032452288908,3.7279185886157675
signal,191.3659749672232,30.156000838096787,2061.5591158463067,509.9725915056002,0.08887645650702167,0.14827166683910192
field_control,354.75745837307767,-61.45732395807993,2061.5591158463067,-411.8535876622891,-101.24547787483611,0.5159643944462572
projection_control,198.4175862898939,-3.292059319886711,947.0003504934639,-78.37599056884329,-199.32647623447488,2.3115424513342075
signal,11.757261882418515,-59.091049375385644,280.3958541336697,-69.43599685817333,14.434792247600123,4.4383739115462255
field_control,122.56225039569807,-31.715638420940774,280.3958541336697,38.407712945378435,-57.017245757374056,4.8445659388355615
projection_control,73.91985793444793,64.52948155312383,72.11995217301099,-9.687128902643504,-14.04279962391357,7.565550525818239
signal,171.21462905592298,-57.102121043235606,734.8152615449956,135.95297043776247,-128.94884161862478,2.33215064629671
field_control,112.30975527567146,-8.499436952908761,734.8152615449956,34.008577756847636,168.45451966916147,3.001871556335342
projection_control,180.87382337989547,40.154036156621366,643.3533214722924,-126.02411434968658,-34.0681130303234,2.9644574292182457
signal,146.7893178009836,-16.88534285058942,81.89214162175848,8.179561916797624,-10.061626695368826,8.047485220217201
field_control,326.1438755097777,27.460212469596,81.89214162175848,1.8217828615309377,-12.923583477681941,7.250722648152698
projection_control,199.68732892381215,-29.867586254478102,483.9064760749932,-74.4699297552996,98.74035552991734,3.7681637157964096
signal,58.03877231104412,62.06155122824012,800.5319613931905,-187.3694781205246,69.78086252398153,2.642209491038454
field_control,210.63596347619497,14.398885888544514,800.5319613931904,90.03193652783371,-164.2945734359862,2.6895921530837503
projection_control,91.11655410465914,25.79773649056466,402.8257025710224,10.17615831394435,-13.922176556577455,3.7541655740447313
signal,236.3074572602365,19.703045047903853,446.7785105971209,101.28121852143069,-33.97432107659783,3.840886280469843
field_control,77.35362258568844,-31.65192407487803,446.7785105971209,-95.87749888221539,-8.16859508602611,3.500273820809261
projection_control,117.45141049481283,-4.136625345998137,23.708707654738852,-0.3545382407672508,-1.3702061772883398,10.045684570084106
signal,349.61432665258286,20.93692058882351,1019.6326582712234,-186.12554237732164,-110.27573011898234,1.6405269127492976
field_control,320.07464737784625,0.37476841889891527,1019.6326582712234,-152.78319244207214,5.413021446170266,2.5527631106135553
projection_control,335.9538315933502,5.353277538554897,786.6281480749618,-13.65536074393032,100.34549653961182,2.7854712422165706
signal,202.38797198322905,-16.03115560749259,22.85429485110978,5.640057731070047,-1.2028958399476155,10.392163559887187
field_control,357.6099078197076,58.47676543324826,22.85429485110978,5.331758792114153,1.4283781470170887,9.965043538395733
projection_control,47.88352760663836,27.007911249380562,62.27492144736189,-16.073855197538123,-0.170552868696736,7.9682284925052
signal,257.3111795198205,10.79651590579581,381.69757869342226,72.17452325968065,-32.08085927610387,4.056431571055486
field_control,31.204282014299057,39.051270088972025,381.69757869342226,-7.443127382632993,-58.33898015798762,3.826686184067899
projection_control,96.67215218433863,39.67095617540815,103.05747430517097,7.885819812439928,11.805368648144885,6.587377789308356
signal,24.64216292376604,-78.44636111988852,321.3159767865306,-87.61319627327768,9.731252435774287,4.529589079827479
field_control,310.41058618889537,-20.708917412832598,321.3159767865306,-28.98117532557854,100.95053953091079,4.630239341534369
projection_control,79.0394123627287,-5.763972765191076,577.1024837282234,-46.44140169964266,86.0370062470636,3.0036584282259677
signal,150.3601184941181,15.794750878273424,1124.4335763169665,133.92901696249757,16.483905177144585,1.452344878019161
field_control,140.58565116638184,74.69385723841738,1124.4335763169665,-6.822686574388603,-6.22118944379745,1.769267502207925
projection_control,349.61432665258286,20.93692058882351,1019.6326582712234,215.1122787318355,-3.865717186044666,1.6405269127492976
signal,41.889054659218516,55.74838603572006,229.92188694259357,-57.43512536477589,-0.6624714567456422,5.240179082176023
field_control,188.66608074241353,24.66050986358208,229.92188694259357,45.11284314328608,-27.652676062456646,5.29015414682903
projection_control,257.9029603049156,-31.239365819687354,308.8272735935178,9.045754647725461,54.54596178149559,4.6020171733356
signal,220.60650079314374,13.011518716180515,676.6253834739138,175.08351968058986,-40.307907673322184,2.7211085073714334
field_control,329.333751275393,-61.05696537413571,676.6253834739136,-183.92882099898625,92.63988144798488,2.916452707481074
projection_control,253.6395940898803,-1.885870493908259,280.9936227478473,-17.87789831976649,-53.08891595880178,5.105289782725401
signal,337.85357695709564,48.365414412944105,136.30381144740167,-19.662776789032648,-25.50569746155919,6.097776652241748
field_control,350.4165104790422,-68.38476578648806,136.3038114474017,-7.09433985857739,-15.13212428134015,6.000342339708573
projection_control,101.01629276564975,-41.70974937475861,1529.9938599692573,15.603501336905126,214.0500575254341,1.435104783701447
signal,238.23998368978982,26.61198472791421,684.6480694044461,159.6365527450216,-63.77930025692059,3.0428949614669145
field_control,94.37900774716778,-41.543165004594655,684.6480694044461,-14.758554933171439,-173.52883143485252,3.306670739448585
projection_control,127.95816145106222,27.962129581281317,455.360706990402,24.073864977583224,-9.859457763659968,3.4624061874112804
signal,27.64909739319175,-49.36583905674028,710.3618781022617,-193.18247128860236,-11.548580035121827,2.281289423529617
field_control,76.62627754556895,27.110737936309185,710.3618781022617,86.82797753738367,-20.41064071202178,3.0106644278553505
projection_control,241.35636016689028,27.302581300651028,590.6135427475303,-50.77210415694881,127.92363119678379,3.304525235266179
signal,127.67983379462983,53.601237545927106,1421.252075771781,10.702126323477295,233.28693915661086,1.4060773193269098
field_control,28.98596109294427,-39.23644816524791,1421.252075771781,288.2386435094029,47.4733993960262,1.6443294254127994
projection_control,37.941558518809885,59.450508117824086,718.2044768506091,-88.8827152547984,127.84705460739244,2.3189559280595153
signal,198.23881659870656,-60.12478588736683,402.93262308510384,102.80874725270813,-33.061601636942065,4.179183684654453
field_control,202.24722695836965,1.3164026050565423,402.93262308510384,106.86794745301951,-21.1025382673857,3.815338577855427
projection_control,4.643089124229158,-9.612923197531709,228.30747885668555,-42.37363004510177,-28.355448414370784,4.654518236793887
signal,145.1547922079708,3.8953858655353493,340.39146225639104,31.854086114491587,-8.178207843839074,4.07621360474658
field_control,4.897582362240578,-54.437320128439005,340.39146225639104,-35.49276062564009,-76.95415572401645,4.465063770826504
projection_control,14.449989270731946,-23.632492851574735,457.1956743524456,-75.78875427897235,-46.84507740960709,3.8256504479247995
signal,300.111843771062,-45.7027088160283,1133.7082928072,17.363890741365203,170.89879159615384,1.481394844613268
field_control,148.28338713957717,57.3277477118336,1133.7082928072,-48.88070767426264,90.7842070270977,1.7867039216234155
projection_control,272.62187217918023,6.166782319374839,585.2656126831242,-71.66155087847912,-38.85643221688237,3.116840048707119
signal,293.2815616955961,-77.57720752359923,214.87326865822686,9.226674592673003,48.300325739883014,5.272180343717139
field_control,26.41824599472308,-18.18455173912454,214.87326865822686,-31.722795041746856,4.034074438391848,5.6774888359575115
projection_control,159.8772804863827,25.240183084871376,299.21900572038606,-25.249845912303872,-12.518580705097488,4.1717750638784645
signal,220.25916723715972,-8.97082300913703,416.73219458325553,100.43838009712995,-15.677081339125586,3.9853255975962742
field_control,145.88128185456023,54.71254696179596,416.73219458325553,93.74305459077833,-40.12240565223887,4.248789174006494
projection_control,65.1210844964034,1.5878078795796737,263.35400079375887,-10.953092477275998,26.590946206543453,4.917067880515211
signal,134.4448602477739,-24.19972052230084,366.6706941718685,17.598064444559284,-48.59894885515842,4.132762498712754
field_control,14.375588135619335,62.8420099467573,366.6706941718685,-68.00626378843756,-60.59477334533841,4.236534237144457
projection_control,306.41426475335345,44.48287106365136,148.5271868294084,-30.02516082574462,13.125359138591342,6.406944070829648
signal,91.92109455476789,-1.6044349192848155,426.2100173999117,-59.28466037703117,-28.216731552096846,3.981950473503832
field_control,300.6782138191568,-81.01993356888732,426.2100173999117,45.19898539701598,146.66817322541425,3.3964963958932928
projection_control,262.4181120378566,-7.732121080438189,168.76391856350847,-20.99858089839599,-13.970470511216622,6.362859612444165
signal,38.11475455672655,8.881986751613175,458.16941467690117,-115.59733918103402,-17.893932016301655,4.223763424357672
field_control,75.50603781788371,-4.1133372508712105,458.1694146769013,151.54730495202892,-58.326144868184585,4.228768094722758
projection_control,49.373455734987544,-1.7539502437209036,167.72784155938604,-17.839044820477543,-33.071556160803425,6.002689429398896
signal,127.76316605515946,-65.8562132772557,343.6997865213966,12.829524982264227,-88.42225438865484,4.1667886573121695
field_control,118.19113572884831,-71.93177660874449,343.6997865213966,65.92383773815374,31.001997995458304,4.485899918164125
projection_control,125.97762728545706,34.14321778624775,546.1150940392486,-0.962474266205428,48.949229283758896,3.169514769069706
signal,148.742106194779,-48.93749370162072,784.5423842895249,83.10687230322002,-159.22332452050458,2.0123639539043934
field_control,313.217278778301,54.82392546371093,784.5423842895249,-76.3061079036545,316.53361570122115,2.3443868326980772
projection_control,147.88397159986025,-33.46400707040877,362.17301569958306,-16.63006805609259,-52.84358605998632,4.6355096358768515
signal,243.29625303746647,6.73542602255186,727.0805215264375,154.37942397468706,-47.50275691762604,2.9398645246158535
field_control,268.6557820795938,2.1098260245284743,727.0805215264375,-140.0653065729635,94.86638832979477,2.814050091186666
projection_control,209.92687887585004,-11.770346711625367,442.6728578610442,34.55694070868209,-18.08171678133617,3.64220607834457
signal,236.93753674712642,-18.28025758465822,161.4383763764338,38.56259155693928,-3.2563212981513088,6.464960467210926
field_control,78.85381019114105,-58.223850445427914,161.4383763764338,-23.275975359011085,-14.08732847442283,5.50663802989691
projection_control,29.375539201741812,-0.378679408092166,718.3574373101695,1.8198626098732802,-36.50496622176153,2.8433589564449155
signal,25.2389302708525,27.28049216435763,96.9760095634724,-24.17281110391132,-5.478243794560392,7.184508961441797
field_control,25.883790716698577,-51.2099293383144,96.9760095634724,-16.769102179223367,1.717010145565285,7.383284372767774
projection_control,186.73235797701417,2.8847299725442723,426.67770970358947,84.43462889609509,49.386692198253705,4.10333576457038
signal,142.29335355521678,17.73309583083034,481.87164065516396,35.03464231493073,10.829083682808472,3.259018558680846
field_control,257.6425596679222,-13.472695492087068,481.87164065516396,9.214871219278793,28.2385584871897,3.1439796380032003
projection_control,282.04904161773635,25.891119095490808,191.23229205698934,-22.695040012643705,4.4585796942170575,6.01632474249608
signal,65.4403921982503,43.72586632232604,589.3693463917971,-131.9525072698401,36.53197178703864,3.110894570676478
field_control,140.65291824771936,61.698916222848865,589.3693463917971,196.7523345158026,-8.820443769499914,3.0818119320359134
projection_control,218.15890821756918,21.422011401514883,757.8069048122437,-136.38038065896188,58.748834763475855,2.8411092156122373
signal,56.45257391405004,22.64284960763399,291.95071000344427,-69.47296798497298,-3.4962157469523967,4.337895275926491
field_control,275.78879968255967,22.69455091854748,291.95071000344427,72.15728160256263,-69.91737716185283,4.7467886560716455
projection_control,203.97789320596664,0.7180563229461507,246.0919727564551,-31.472776198966763,52.088311204536254,4.6709973942688725
signal,297.8287739054085,-8.055822831749259,451.5750894256252,7.316042369636486,-3.2352688338495836,3.9192067651769094
field_control,160.30611805507576,47.32730799767106,451.5750894256252,56.25377029244193,-11.816884058888014,4.038002030582653
projection_control,224.95467585851958,-18.51206518718694,319.30406776134885,-62.83107437164886,3.4300302725641187,4.618911122793084
signal,15.089478017852711,20.238774903965552,1626.1226383795085,-388.67647740034573,-123.92459125095273,0.5388463993361916
field_control,124.5608686700195,-15.490982237961967,1626.1226383795085,81.17961645693363,-328.064963259859,0.9761969230760341
projection_control,133.98237188888297,36.571703649304325,707.4028319241055,-63.003310590491665,25.112629667973604,2.425058006456999
signal,150.9058353247637,-26.69478297560883,782.3887793732612,93.21172625076773,-117.04497503597885,2.4428482969966794
field_control,162.43394695646273,-66.00382387642868,782.3887793732613,116.01100202615628,9.596248451633986,2.723375795128904
projection_control,175.6203546758445,-10.164151330427153,1553.0177670659298,321.24057199930763,12.460821808183375,0.8134879558003999
signal,60.553316075946555,-22.79113838493985,249.74932969713603,-56.248468200811544,-21.04932513889521,4.711176995634254
field_control,269.4812348414436,71.5563519868609,249.74932969713598,-25.13143850318423,32.50691900829641,5.004028270987561
projection_control,201.26134258077676,-17.067443746394474,355.9594475178667,7.710152925444191,91.05347275172542,4.901032244918524
signal,316.55887764425063,35.307912011275654,283.11471038318604,-16.24497554130633,-53.677803818908245,4.778235228049704
field_control,324.79930315453464,-74.93994633512656,283.11471038318604,5.865068219117046,-31.214733103633446,4.73053203722593
projection_control,29.785260822548363,-59.844278013170005,903.3797449858235,49.23398258783664,212.6051526156118,1.9000920294953216
signal,200.53458477901262,-6.151683466180563,1587.8329177002563,399.5721373759969,-81.89169300521004,0.8860734910961193
field_control,17.916190771887194,63.54741512812671,1587.8329177002563,-145.3611120053436,-72.13763863024062,1.0216191693419359
projection_control,104.10748066654195,72.03041133525961,903.6711064531872,-122.51395171337926,170.28642374051714,2.04625275112271
signal,83.2970290956653,36.638249093670126,657.2152543576957,-99.27253299729583,49.178219166197266,2.964490455406399
field_control,188.68015484170382,-15.227074194703048,657.2152543576957,-20.646135832950925,3.108630623844628,2.8547444481756075
projection_control,238.20634382394832,69.3447902884926,261.4005577433367,31.713413908242146,61.719359098735076,5.028343963577355
signal,180.87382337989547,40.154036156621366,643.3533214722924,138.16529211033804,36.618941942877406,2.9644574292182457
field_control,11.820754470195936,-78.46971577989369,643.3533214722924,-18.712555172806592,-54.16032376019367,2.4517811898039055
projection_control,22.251045848120146,-23.420078377520166,823.5517581873726,118.5302385205251,53.78895412846153,2.768718870841432
signal,263.3350894931217,45.65341768769092,275.48458459174617,45.167143107882445,-52.194866634112145,4.503515782350827
field_control,168.62743620876915,22.229315659364158,275.48458459174617,19.95615577547653,-62.0369576371972,4.569016442559072
projection_control,310.39307051694794,-19.850670416322522,505.03281669469203,4.213094487483883,12.085201188444687,3.6912465670874375
signal,344.9224832109961,56.436175062852755,1782.1785591467583,-282.50615733477247,-325.95973086800944,0.9333070465723479
field_control,318.70181847488413,73.96240091322535,1782.1785591467583,-377.50917743913584,-460.1142941605119,0.8186763798471508
