#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-07-09T06:10:50 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-07-09T06:10:50	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/A+A/633/A99/members&-out.max=unlimited&-c=56.75+24.11&-c.r=210&Proba=%3E%3D0.9	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable
#INFO	-c=056.750000+24.110000,rm=210.	
#Constraint Proba=>=0.9

#RESOURCE=yCat_36330099
#Name: J/A+A/633/A99
#Title: Gaia DR2 open clusters in the Milky Way. II (Cantat-Gaudin+, 2020)
#INFO	ivoid=ivo://cds.vizier/j/a+a/633/a99	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/633/a99	    IVOID of underlying data collection
#INFO	creator=Cantat-Gaudin T.	    First author or institution
#INFO	cites=bibcode:2020A&A...633A..99C	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2020	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/633/A99	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.36330099	    Dataset identifier that can be used for citation
#INFO	publication_date=2022-03-02	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	H_2015.500:	ICRS
#Table	J_A_A_633_A99_members:
#Name: J/A+A/633/A99/members
#Title: *Members
#Column	RA_ICRS	(F15.11)	Barycentric right ascension (ICRS) at Ep=2015.5 (ra)	[ucd=pos.eq.ra;meta.main]
#Column	DE_ICRS	(F15.11)	Barycentric declination (ICRS) at Ep=2015.5 (dec)	[ucd=pos.eq.dec;meta.main]
#Column	Source	(I19)	Gaia DR2 source ID (source_id)	[ucd=meta.id;meta.main]
#Column	Plx	(F10.4)	Absolute stellar parallax (parallax)	[ucd=pos.parallax]
#Column	pmRA	(F9.3)	Proper motion in right ascension direction (pmRA*cosDE) (pmra)	[ucd=pos.pm;pos.eq.ra]
#Column	pmDE	(F9.3)	Proper motion in declination direction (pmdec)	[ucd=pos.pm;pos.eq.dec]
#Column	RV	(F24.19)	? Spectroscopic radial velocity in the solar barycentric reference frame (radial_velocity)	[ucd=phys.veloc;pos.heliocentric]
#Column	Gmag	(F7.4)	G-band mean magnitude (Vega) (phot_g_mean_mag)	[ucd=phot.mag;em.opt]
#Column	BP-RP	(F7.4)	? BP-RP colour (bp_rp)	[ucd=phot.color;em.opt.B;em.opt.R]
#Column	Proba	(F4.2)	Membership probability (proba) (1)	[ucd=stat.probability]
#Column	Cluster	(a17)	Cluster name (cluster)	[ucd=meta.id.parent]
#Column	_RA.icrs	(F15.11)	Right ascension (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.ra]
#Column	_DE.icrs	(F15.11)	Declination (ICRS) at Epoch=J2000, proper motions taken into account	[ucd=pos.eq.dec]
RA_ICRS	DE_ICRS	Source	Plx	pmRA	pmDE	RV	Gmag	BP-RP	Proba	Cluster	_RA.icrs	_DE.icrs
 55.98756933666	 23.95145429760	  65245539685760640	    7.2679	   20.579	  -45.338	                        	16.3152	 2.9074	1.00	Melotte_22       	 55.98747238418	+23.95164950303
 57.83124447948	 23.16359207768	  65671634801986048	    7.2680	   18.468	  -43.671	                        	16.0918	 2.8487	0.90	Melotte_22       	 57.83115799175	+23.16378010446
 56.90697029205	 24.40625856432	  66737576965143296	    7.2702	   20.318	  -47.954	                        	16.9582	 3.1564	1.00	Melotte_22       	 56.90687422842	+24.40646503241
 55.66768278293	 23.98916689579	  65254851174771584	    7.2722	   18.354	  -45.226	                        	14.8356	 2.4949	1.00	Melotte_22       	 55.66759628532	+23.98936161879
 55.37800978667	 25.19773963700	  68584034944338560	    7.2723	   20.286	  -44.960	                        	17.4545	 3.2319	1.00	Melotte_22       	 55.37791325799	+25.19793321625
 56.63057433978	 22.30531685462	  63999999169130112	    7.2734	   19.301	  -47.002	                        	16.6359	 3.1782	1.00	Melotte_22       	 56.63048451880	+22.30551922373
 55.81925014996	 23.83359107144	  65237911823760640	    7.2742	   19.895	  -45.511	                        	16.4003	 2.9591	1.00	Melotte_22       	 55.81915650534	+23.83378702330
 56.51159305644	 23.73718825110	  65201039527567232	    7.2751	   19.586	  -44.244	                        	12.1360	 1.7165	1.00	Melotte_22       	 56.51150093396	+23.73737874494
 56.41308310485	 22.07294812364	  63989691247627776	    7.2754	   19.795	  -45.834	                        	17.3416	 3.2494	1.00	Melotte_22       	 56.41299113746	+22.07314546401
 55.39057975122	 25.11331658215	  68395399980532864	    7.2768	   20.577	  -44.311	                        	15.9984	 2.8352	1.00	Melotte_22       	 55.39048190564	+25.11350736354
 56.05066193133	 23.87689417645	  65241863193865856	    7.2779	   20.049	  -45.213	                        	16.5515	 2.9174	1.00	Melotte_22       	 56.05056752975	+23.87708884151
 56.61936740824	 24.75879691685	  66808220587051264	    7.2782	   20.591	  -46.485	                        	13.7161	 1.8499	1.00	Melotte_22       	 56.61926977767	+24.75899706115
 56.64507284527	 22.93528733141	  64808483812941440	    7.2784	   19.538	  -45.416	                        	14.0204	 1.9808	1.00	Melotte_22       	 56.64498150445	+22.93548287330
 57.14388404828	 23.43459722766	  64941211186036352	    7.2793	   19.554	  -45.042	   6.0185305177376768881	10.2111	 0.7964	1.00	Melotte_22       	 57.14379228761	+23.43479115794
 56.35062643985	 24.88578552821	  69819027020489088	    7.2803	   20.482	  -45.520	   6.1015236507887760098	 9.5626	 0.6912	1.00	Melotte_22       	 56.35052922754	+24.88598151697
 55.18006225581	 22.83148428474	  64665203703566848	    7.2803	   21.278	  -44.823	                        	16.9358	 3.0541	1.00	Melotte_22       	 55.17996285399	+22.83167727240
 59.11726379455	 23.15007936782	  65437644983224320	    7.2805	   18.584	  -45.583	                        	 8.2888	 0.3747	1.00	Melotte_22       	 59.11717677174	+23.15027562929
 56.26374877793	 23.83921565791	  65194584193758336	    7.2805	   20.394	  -45.783	   6.3601462260253249781	11.6896	 1.1299	1.00	Melotte_22       	 56.26365277817	+23.83941277997
 56.41275504551	 25.22421519329	  69860293066219136	    7.2813	   19.767	  -44.927	                        	14.2590	 2.1187	1.00	Melotte_22       	 56.41266096897	+25.22440862969
 56.93522153295	 24.61533709520	  66791624833561856	    7.2818	   19.819	  -43.546	                        	17.2276	 2.9744	0.90	Melotte_22       	 56.93512767176	+24.61552458418
 56.78068856976	 23.22616303803	  64959662365552384	    7.2822	   19.476	  -45.501	   7.6327065179744568724	13.1540	 1.6122	1.00	Melotte_22       	 56.78059731945	+23.22635894451
 56.27224268907	 25.48623869850	  69918086146123520	    7.2830	   20.580	  -46.429	                        	15.0943	 2.4538	1.00	Melotte_22       	 56.27214452827	+25.48643859995
 56.84992555166	 23.91427751686	  65207709613871744	    7.2830	   20.219	  -45.285	   5.4142892217496161322	 9.7342	 0.8384	1.00	Melotte_22       	 56.84983032092	+23.91447249474
 55.86760614832	 24.89180226541	  68327402058399232	    7.2833	   21.028	  -45.622	                        	15.9881	 2.7780	1.00	Melotte_22       	 55.86750633730	+24.89199869427
 57.84963326863	 25.09781114989	  66867800374681344	    7.2835	   18.711	  -44.820	                        	15.4057	 2.5376	1.00	Melotte_22       	 57.84954430963	+25.09800412494
 56.58067961687	 20.87959482060	  63289920815872256	    7.2846	   20.394	  -44.117	   8.3893159761462303692	11.3100	 1.0569	1.00	Melotte_22       	 56.58058563848	+20.87978476721
 54.86596958123	 23.89480143605	  68150861722174848	    7.2850	   21.197	  -45.392	   5.0011474658327870202	11.3098	 1.0829	1.00	Melotte_22       	 54.86586975987	+23.89499687251
 54.10151020920	 22.62360146939	  64597927335800064	    7.2851	   21.422	  -44.508	   3.8820826328491122581	13.5183	 1.7721	1.00	Melotte_22       	 54.10141028549	+22.62379310104
 58.51140890606	 23.58347843665	  65699564971805184	    7.2853	   18.367	  -46.047	                        	17.1694	 3.1669	1.00	Melotte_22       	 58.51132261727	+23.58367669563
 59.64248368296	 22.66962390941	  65349684053273600	    7.2853	   19.723	  -45.442	                        	17.2830	 3.1584	1.00	Melotte_22       	 59.64239165503	+22.66981956389
 55.02968575224	 24.21745658558	  68232191222851456	    7.2856	   21.110	  -46.699	                        	17.7282	 3.2725	1.00	Melotte_22       	 55.02958609195	+24.21765765066
 57.67176092024	 25.65831370693	  66982458821495424	    7.2866	   20.283	  -47.352	                        	17.5529	 3.1270	1.00	Melotte_22       	 57.67166403575	+25.65851758362
 55.70384906009	 23.58000958922	  65136791113382912	    7.2870	   21.204	  -46.480	                        	16.7718	 3.0783	1.00	Melotte_22       	 55.70374944961	+23.58020970959
 55.35561238024	 22.54873244133	  64642801154268672	    7.2873	   21.065	  -44.734	                        	15.3344	 2.5546	1.00	Melotte_22       	 55.35551417699	+22.54892504761
 55.65988262969	 25.47885449055	  70091259227969920	    7.2876	   20.558	  -44.272	                        	17.8764	 3.2678	1.00	Melotte_22       	 55.65978457881	+25.47904510750
 58.18540185918	 24.34968950130	  66593437863017984	    7.2881	   18.515	  -44.599	                        	17.1907	 3.0959	0.90	Melotte_22       	 58.18531435636	+24.34988152672
 57.07511872401	 23.89127997744	  66517468482370176	    7.2888	   19.120	  -45.582	                        	13.9919	 1.9278	1.00	Melotte_22       	 57.07502868679	+23.89147623231
 57.69188781361	 22.93048322419	  64148738180119680	    7.2894	   19.446	  -44.923	  -2.6031376472724865323	12.5577	 1.4924	1.00	Melotte_22       	 57.69179690455	+22.93067664099
 54.40012272715	 26.54668678153	  71021927100882560	    7.2898	   20.851	  -45.695	                        	14.2065	 2.1393	1.00	Melotte_22       	 54.40002237047	+26.54688352262
 54.95065819103	 27.18936479547	  71161771235981312	    7.2901	   19.699	  -44.209	                        	15.8134	 2.7275	0.90	Melotte_22       	 54.95056284106	+27.18955513896
 58.42074478764	 24.41920922752	  66597767189992832	    7.2906	   18.191	  -43.614	                        	15.1118	 2.4016	0.90	Melotte_22       	 58.42065877036	+24.41939701170
 56.51600686771	 25.45280241721	  69873418486230272	    7.2906	   22.550	  -44.945	                        	13.8230	 1.8750	1.00	Melotte_22       	 56.51589934111	+25.45299593014
 56.73055541738	 24.18780429788	  66728265476081408	    7.2911	   20.298	  -43.964	                        	17.2288	 3.2011	1.00	Melotte_22       	 56.73045961401	+24.18799358587
 57.24294285741	 23.09402774692	  64916751349465856	    7.2917	   20.811	  -46.905	                        	15.2904	 2.5240	1.00	Melotte_22       	 57.24284544808	+23.09422969901
 57.64893274484	 25.42631490391	  66957994687842176	    7.2919	   18.500	  -44.313	   4.5451132253325035038	11.7335	 1.2234	1.00	Melotte_22       	 57.64884454714	+25.42650569678
 55.34540673411	 23.92991344074	  68162921990400256	    7.2920	   21.195	  -44.448	                        	16.2767	 2.8881	1.00	Melotte_22       	 55.34530689623	+23.93010481497
 57.99316804927	 23.97189217360	  66483795939004416	    7.2931	   17.759	  -45.572	                        	16.6810	 2.9577	1.00	Melotte_22       	 57.99308436994	+23.97208838690
 54.04620274428	 23.80626433092	  67832346947351424	    7.2931	   21.119	  -44.609	                        	17.2698	 3.1460	1.00	Melotte_22       	 54.04610335840	+23.80645639790
 56.73798513908	 23.25047687174	  64960663095015680	    7.2932	   20.190	  -46.345	                        	14.5082	 2.2056	1.00	Melotte_22       	 56.73789052513	+23.25067641329
 58.60168384000	 22.68890506961	  65393698877913728	    7.2934	   19.550	  -44.824	                        	17.0661	 3.1325	1.00	Melotte_22       	 58.60159260803	+22.68909806168
 57.08269846942	 23.60314412634	  64998905483757568	    7.2936	   20.699	  -44.684	                        	15.0646	 2.4346	1.00	Melotte_22       	 57.08260121151	+23.60333651664
 54.50858602477	 24.33740036044	  68433814167849728	    7.2941	   20.926	  -43.733	                        	16.1983	 2.8931	1.00	Melotte_22       	 54.50848713673	+24.33758865442
 56.52381078400	 24.61368957633	  66800244832257280	    7.2941	   21.170	  -45.324	                        	17.2572	 2.9857	1.00	Melotte_22       	 56.52371052755	+24.61388471991
 57.15691561236	 22.76911967949	  64131150292139648	    7.2945	   19.152	  -44.623	                        	13.8716	 1.9495	1.00	Melotte_22       	 57.15682618233	+22.76931180519
 56.41633277663	 22.69427122682	  64798691287540224	    7.2962	   20.125	  -44.125	                        	 7.7872	 0.2567	1.00	Melotte_22       	 56.41623885655	+22.69446121033
 56.63705919311	 23.30513723656	  64964717544035200	    7.2962	   20.667	  -45.113	                        	14.0378	 2.0092	1.00	Melotte_22       	 56.63696230369	+23.30533147456
 58.13899299487	 23.85174428880	  66473178779856768	    7.2962	   19.557	  -44.791	                        	16.5030	 2.9487	1.00	Melotte_22       	 58.13890092810	+23.85193713968
 60.10899159478	 23.43804034248	  65506467539939584	    7.2965	   18.246	  -45.620	                        	16.0618	 3.1046	1.00	Melotte_22       	 60.10890597055	+23.43823676001
 56.70511899512	 24.59983174563	  66793583338514816	    7.2967	   19.462	  -44.377	                        	14.3442	 2.1503	1.00	Melotte_22       	 56.70502683345	+24.60002281349
 55.60954800940	 23.86061383554	  65156891560085504	    7.2979	   21.675	  -44.528	                        	17.6776	 3.1641	1.00	Melotte_22       	 55.60944596691	+23.86080555142
 57.38676710122	 25.79621760828	  69985637392346496	    7.3006	   19.173	  -46.725	                        	16.5691	 2.9174	1.00	Melotte_22       	 57.38667541265	+25.79641878380
 55.51430464862	 25.37741275283	  70088819686490496	    7.3010	   20.074	  -43.833	                        	16.6059	 3.1652	1.00	Melotte_22       	 55.51420898742	+25.37760148028
 57.73930115804	 24.10837508206	  66536331978799616	    7.3012	   18.756	  -44.175	                        	15.4594	 2.5334	1.00	Melotte_22       	 57.73921268742	+24.10856527810
 57.46000495706	 20.96652316713	  63632178171114624	    7.3019	   19.632	  -45.322	                        	16.4141	 2.9327	1.00	Melotte_22       	 57.45991443526	+20.96671830496
 56.78942246309	 23.74198596515	  65011412428446592	    7.3020	   21.441	  -45.465	                        	14.1910	 2.3946	1.00	Melotte_22       	 56.78932161156	+23.74218171765
 56.86851392003	 24.67570304975	  66792999222948992	    7.3020	   19.055	  -47.301	                        	16.7696	 2.8946	1.00	Melotte_22       	 56.86842363519	+24.67590670625
 57.20333190208	 23.41318791841	  64946025846426752	    7.3022	   18.989	  -47.120	                        	17.3768	 3.1892	1.00	Melotte_22       	 57.20324280615	+23.41339079550
 58.21555835238	 22.52561120688	  63892006512622848	    7.3031	   18.711	  -46.334	                        	15.7956	 2.7864	1.00	Melotte_22       	 58.21547113621	+22.52581069900
 56.74397706903	 24.46092814529	  66782897460055424	    7.3044	   19.162	  -46.148	                        	16.0397	 2.7735	1.00	Melotte_22       	 56.74388643259	+24.46112683785
 56.80701894369	 23.83129982978	  65017906418989312	    7.3048	   20.673	  -45.999	                        	14.7779	 2.6396	1.00	Melotte_22       	 56.80692163964	+23.83149788211
 57.79958066430	 23.74521814987	  66445038154189952	    7.3061	   18.555	  -45.246	                        	17.5492	 3.1903	0.90	Melotte_22       	 57.79949338665	+23.74541295854
 55.95147935624	 25.00419132882	  69876712724339456	    7.3066	   19.880	  -45.515	  10.2117206629219428038	11.4385	 1.1217	1.00	Melotte_22       	 55.95138491062	+25.00438729427
 56.55371918891	 24.05417756286	  65224442806459008	    7.3083	   22.070	  -46.185	                        	13.6060	 1.8048	0.90	Melotte_22       	 56.55361512826	+24.05437641643
 56.73053820996	 23.38021930089	  64966916567283456	    7.3087	   18.437	  -46.083	                        	17.4903	 3.1741	1.00	Melotte_22       	 56.73045172911	+23.38041771211
 56.13965479174	 26.24796801521	  70248180152474368	    7.3090	   20.808	  -45.715	                        	15.6913	 2.8089	0.90	Melotte_22       	 56.13955490182	+26.24816484572
 56.68002020714	 23.62260917114	  65008010814357248	    7.3092	   19.182	  -44.701	                        	17.4156	 2.8910	1.00	Melotte_22       	 56.67993006489	+23.62280163231
 54.62432382443	 21.56489033847	  64276315888567424	    7.3092	   19.685	  -45.153	   6.5485090231000597782	12.3888	 1.3680	1.00	Melotte_22       	 54.62423269041	+21.56508474918
 56.99744854642	 24.59348799712	  66767843597097856	    7.3093	   19.810	  -45.524	                        	17.8164	 3.2166	1.00	Melotte_22       	 56.99735474316	+24.59368400205
 56.66165616814	 24.95944340321	  66838452861270272	    7.3109	   20.533	  -47.041	   5.3597327452956786686	10.1018	 0.8084	1.00	Melotte_22       	 56.66155865632	+24.95964594294
 56.87239325967	 24.11411856183	  66714418501518848	    7.3111	   21.389	  -44.500	                        	16.8254	 1.6389	0.90	Melotte_22       	 56.87229236138	+24.11431015810
 56.42449368858	 24.43132298398	  65284469269256704	    7.3116	   20.525	  -44.733	   7.4424446769138938862	11.0891	 1.0163	1.00	Melotte_22       	 56.42439662391	+24.43151558638
 56.83519486880	 22.36556975432	  64021714523841280	    7.3116	   19.232	  -46.262	                        	17.0696	 3.2544	1.00	Melotte_22       	 56.83510532817	+22.36576893759
 56.03890606264	 23.14619762259	  65058760147520000	    7.3120	   19.884	  -44.560	                        	16.6030	 3.0844	1.00	Melotte_22       	 56.03881295806	+23.14638947769
 57.25428493255	 22.98021823249	  64891634380723712	    7.3127	   19.608	  -46.029	                        	14.5274	 2.2232	1.00	Melotte_22       	 57.25419323063	+22.98041641471
 56.96235535022	 24.50502241954	  66742765285619584	    7.3131	   18.483	  -45.132	                        	15.0381	 2.4276	1.00	Melotte_22       	 56.96226789502	+24.50521673909
 55.53692135260	 23.58790206407	  65134592089910656	    7.3132	   19.258	  -44.315	                        	14.8186	 2.3429	1.00	Melotte_22       	 55.53683087837	+23.58809286440
 57.18359716418	 25.10608529992	  66926211929978880	    7.3132	   18.389	  -45.835	                        	16.6257	 2.9140	1.00	Melotte_22       	 57.18350972842	+25.10628264358
 55.82948402918	 26.07875344323	  70153484713977472	    7.3136	   19.922	  -45.799	                        	16.2834	 2.9198	1.00	Melotte_22       	 55.82938853037	+26.07895063487
 56.52328959233	 23.75706438390	  65201249983083392	    7.3136	   20.523	  -44.325	                        	14.4012	 2.4147	1.00	Melotte_22       	 56.52319304793	+23.75725522588
 58.05557168725	 26.14344483957	  67373094686549632	    7.3137	   18.609	  -46.152	                        	15.5944	 2.6850	1.00	Melotte_22       	 58.05548243331	+26.14364354880
 57.12404988193	 23.96813374855	  66521179334108928	    7.3138	   19.321	  -44.581	                        	17.0799	 2.9915	1.00	Melotte_22       	 57.12395884492	+23.96832569563
 56.83708938985	 25.52564514745	  69964879813013248	    7.3142	   19.161	  -45.584	   8.2766032075709325966	 9.6911	 0.7631	1.00	Melotte_22       	 56.83699796526	+25.52584141168
 56.91861361755	 24.36436236977	  66737095928811648	    7.3166	   19.267	  -45.569	   6.2041254739310902622	10.3988	 0.8527	1.00	Melotte_22       	 56.91852255384	+24.36455857153
 57.99514450355	 24.66773033286	  66665902550940672	    7.3168	   17.708	  -45.000	                        	15.6446	 2.6479	1.00	Melotte_22       	 57.99506060358	+24.66792408119
 56.75155651033	 23.87990113312	  65206674525036672	    7.3183	   19.759	  -45.867	                        	17.4894	 3.2849	1.00	Melotte_22       	 56.75146347016	+23.88009861420
 56.95058341387	 23.21789013771	  64913452814489216	    7.3186	   19.930	  -45.884	   8.0071230701134190610	10.9430	 0.9584	1.00	Melotte_22       	 56.95049004194	+23.21808769420
 56.26209569042	 25.08865811798	  69834282744302208	    7.3187	   20.733	  -45.817	                        	16.9994	 3.1501	1.00	Melotte_22       	 56.26199712441	+25.08885538681
 54.82632754618	 26.79322573907	  71042439864623104	    7.3190	   20.272	  -45.423	   8.2311998705287550138	13.4878	 1.7281	1.00	Melotte_22       	 54.82622976665	+26.79342130847
 55.90258794515	 23.45375996574	  65084358152509440	    7.3192	   20.409	  -44.099	                        	13.8578	 1.8998	1.00	Melotte_22       	 55.90249216032	+23.45394983781
 55.75532389361	 24.24773743757	  68268303308484224	    7.3201	   19.640	  -45.718	                        	17.5691	 3.1593	1.00	Melotte_22       	 55.75523114847	+24.24793428003
 56.72344416585	 24.28730076505	  66732423004453376	    7.3202	   19.156	  -47.479	                        	15.0023	 2.7143	1.00	Melotte_22       	 56.72335368142	+24.28750518900
 56.79198513418	 24.27645979141	  66729261908482048	    7.3203	   20.104	  -44.360	                        	 9.3683	 0.6515	1.00	Melotte_22       	 56.79189017742	+24.27665078494
 57.29606103455	 24.34740525418	  66745170467302656	    7.3205	   20.277	  -45.198	                        	16.0378	 2.8016	1.00	Melotte_22       	 57.29596520952	+24.34759985668
 57.82036807150	 23.82640608439	  66480944080770176	    7.3205	   20.083	  -46.628	   5.9179929953001533249	12.0960	 1.2459	1.00	Melotte_22       	 57.82027354904	+23.82660684368
 56.05809553467	 24.77920150953	  68322145018429952	    7.3210	   20.585	  -45.216	   6.1164857602068565257	10.5972	 0.8934	1.00	Melotte_22       	 56.05799791603	+24.77939619066
 56.53493098403	 23.34732748237	  64971933089093760	    7.3212	   19.541	  -45.274	   7.5319373657177237646	13.2397	 1.6544	1.00	Melotte_22       	 56.53483934615	+23.34752241386
 56.07403906864	 24.44619409396	  65293368441513344	    7.3213	   20.188	  -44.729	                        	15.4205	 2.5929	1.00	Melotte_22       	 56.07394358613	+24.44638667815
 57.07140079253	 23.89015681906	  66517468482370304	    7.3213	   17.903	  -45.553	   4.9700492482915201720	10.2399	 0.8050	1.00	Melotte_22       	 57.07131648703	+23.89035295086
 56.77834078756	 23.71495856720	  65010239900405504	    7.3220	   19.493	  -44.235	   5.4898581009517215534	12.0013	 1.2329	1.00	Melotte_22       	 56.77824911638	+23.71514902478
 56.13321858416	 23.87521791535	  65241313437941504	    7.3221	   19.594	  -46.510	                        	14.4498	 2.5095	1.00	Melotte_22       	 56.13312632800	+23.87541816486
 55.51973208912	 25.88567953834	  70121805035254144	    7.3227	   21.059	  -46.883	   3.1721713102118158645	12.4151	 1.3816	1.00	Melotte_22       	 55.51963130499	+25.88588139416
 57.02434715346	 23.03395631116	  64895139073954944	    7.3228	   19.540	  -45.086	                        	15.1659	 2.5129	1.00	Melotte_22       	 57.02425573464	+23.03415043198
 57.02449256576	 23.88344902350	  65019246448775424	    7.3232	   19.989	  -43.843	                        	17.4116	 3.1624	1.00	Melotte_22       	 57.02439844419	+23.88363779325
 55.90729777834	 23.53579411647	  65089336018173440	    7.3233	   19.363	  -45.381	   6.1553627758241411527	10.5764	 0.8767	1.00	Melotte_22       	 55.90720684513	+23.53598950857
 56.53968415472	 26.13865485385	  70049477786093056	    7.3249	   20.292	  -45.956	   2.5456009439706086539	11.5221	 1.2877	1.00	Melotte_22       	 56.53958683200	+26.13885272125
 53.55617451287	 25.42358617843	  69351219182301184	    7.3262	   20.971	  -45.690	                        	16.9633	 3.1085	1.00	Melotte_22       	 53.55607453892	+25.42378289788
 55.56411194575	 23.19182214065	  65053915424355584	    7.3264	   19.508	  -45.562	                        	17.1351	 3.2373	1.00	Melotte_22       	 55.56402056914	+23.19201831006
 56.45302889174	 23.14785709099	  64956123313498368	    7.3272	   18.994	  -45.562	   5.0530592936495715151	10.1130	       	1.00	Melotte_22       	 56.45293994957	+23.14805326252
 55.97455055654	 25.47488529442	  69906472554465792	    7.3281	   19.230	  -45.885	                        	15.0420	 2.4514	1.00	Melotte_22       	 55.97445884438	+25.47508285584
 57.06355565755	 23.43469188723	  64987876007763968	    7.3282	   18.795	  -45.964	                        	16.4424	 2.7882	1.00	Melotte_22       	 57.06346746099	+23.43488978731
 55.10088860613	 24.58431169861	  68348155340347776	    7.3291	   20.816	  -44.100	                        	15.1975	 2.4536	1.00	Melotte_22       	 55.10079004517	+24.58450157445
 59.04335308364	 23.03980197954	  65434518247043072	    7.3298	   19.121	  -44.765	                        	15.2902	 2.4747	1.00	Melotte_22       	 59.04326362031	+23.03999471735
 55.65402261566	 25.23251489843	  69898294936767488	    7.3314	   19.445	  -44.511	                        	17.4406	 3.1777	0.90	Melotte_22       	 55.65393006127	+25.23270654150
 55.47065368763	 24.12342025124	  68262973252098304	    7.3316	   19.885	  -46.127	                        	17.2557	 3.0685	1.00	Melotte_22       	 55.47055987942	+24.12361885541
 55.90390489494	 24.39378723222	  68294554148575232	    7.3320	   19.489	  -44.504	                        	13.6485	 1.8285	1.00	Melotte_22       	 55.90381275974	+24.39397884590
 57.86348663909	 24.51845506063	  66657415695597056	    7.3327	   20.035	  -45.389	  15.4964245090331491639	 8.7605	 0.5418	1.00	Melotte_22       	 57.86339182568	+24.51865048460
 54.30138586447	 21.46795913527	  64272128296706432	    7.3330	   21.469	  -45.089	                        	12.0406	 1.2242	1.00	Melotte_22       	 54.30128653733	+21.46815327017
 56.52718624741	 24.56722811667	  66799763794633856	    7.3334	   19.972	  -46.525	                        	12.4231	 1.3543	1.00	Melotte_22       	 56.52709169815	+24.56742843416
 57.33962255640	 23.65158457602	  66451497784867712	    7.3337	   18.160	  -45.819	                        	15.8142	 2.7874	1.00	Melotte_22       	 57.33953719582	+23.65178185281
 56.88780760735	 25.63831851841	  69968113925681408	    7.3344	   18.800	  -44.130	                        	16.6342	 3.0522	1.00	Melotte_22       	 56.88771782422	+25.63850852423
 56.31845366294	 23.56698069945	  65168844452782208	    7.3350	   20.297	  -45.079	                        	17.8525	 3.1549	1.00	Melotte_22       	 56.31835831995	+23.56717479042
 56.39167310863	 23.18501700950	  64874454510493440	    7.3350	   19.879	  -45.151	                        	17.1434	 3.1653	1.00	Melotte_22       	 56.39157999642	+23.18521140895
 56.66782697312	 24.93087060478	  66837495084120320	    7.3382	   23.084	  -44.670	   5.1003649203276335555	13.3945	 1.8433	0.90	Melotte_22       	 56.66771737205	+24.93106293595
 55.51202747718	 24.20990524251	  68265588889169664	    7.3383	   20.373	  -45.984	                        	15.2953	 2.5278	1.00	Melotte_22       	 55.51193130242	+24.21010323125
 56.92168153869	 23.74009204405	  65013474012743936	    7.3386	   19.406	  -44.443	  13.6572380306137688422	13.3484	 1.6673	1.00	Melotte_22       	 56.92159026155	+23.74028339595
 59.21518397236	 26.80723612043	  67527885307288192	    7.3393	   18.378	  -45.396	                        	16.3888	 2.9221	1.00	Melotte_22       	 59.21509531863	+26.80743157755
 55.88323237729	 23.67386006145	  65232105028172160	    7.3399	   19.281	  -44.389	   9.0471389753934392530	10.6452	 0.8971	1.00	Melotte_22       	 55.88314173218	+23.67405117864
 56.29067985628	 24.83906338093	  69812945346809600	    7.3405	   20.744	  -46.538	                        	 5.6231	-0.0931	1.00	Melotte_22       	 56.29058143514	+24.83926375118
 54.64259576518	 23.71853694100	  68142374866825216	    7.3416	   20.925	  -46.638	                        	17.2127	 3.1840	1.00	Melotte_22       	 54.64249736140	+23.71873774421
 58.99240561424	 24.54977635285	  65864427293364992	    7.3420	   18.954	  -46.822	                        	15.7767	 2.5076	1.00	Melotte_22       	 58.99231589722	+24.54997794761
 56.09137369874	 24.76821318078	  68310359628169472	    7.3421	   21.218	  -46.627	   7.8845026762941801124	12.5720	 1.4119	1.00	Melotte_22       	 56.09127308955	+24.76841393579
 57.04583027944	 23.50681736021	  64989490915460608	    7.3428	   19.745	  -44.541	  13.0984876549135211832	13.7323	 1.8267	1.00	Melotte_22       	 57.04573757156	+23.50700913385
 57.85567762990	 23.88917827293	  66481734354737792	    7.3431	   19.098	  -46.814	   6.1137962078840377700	13.4851	 1.7527	1.00	Melotte_22       	 57.85558769758	+23.88937983152
 58.34886868426	 24.06484288381	  66570554277316992	    7.3432	   19.522	  -45.257	   6.1227472501853252851	11.1627	 1.0094	1.00	Melotte_22       	 58.34877663042	+24.06503773888
